,time,day,month,year,Reading,PRES(hPa),HGHT(m),TEMP(C),DWPT(C),RELH(%),MIXR(g/kg),DRCT(deg),SKNT(knot),THTA(K),THTE(K),THTV(K)
302,00Z,15,Aug,1986,6,400.0,7630.0,-12.3,-18.2,61.0,2.29,25.0,10.0,338.9,347.3,339.4
303,00Z,15,Aug,1986,7,300.0,9760.0,-27.1,-33.1,57.0,0.79,25.0,6.0,347.1,350.2,347.2
304,00Z,15,Aug,1986,8,250.0,11050.0,-36.5,-43.5,48.0,0.33,100.0,11.0,351.7,353.1,351.7
305,00Z,15,Aug,1986,9,200.0,12560.0,-50.1,,,,90.0,19.0,353.3,,353.3
309,00Z,16,Aug,1986,1,1000.0,19.0,26.0,25.3,96.0,20.82,180.0,4.0,299.1,360.2,302.9
310,00Z,16,Aug,1986,2,850.0,1435.0,17.8,16.6,93.0,14.18,180.0,8.0,304.8,347.3,307.4
311,00Z,16,Aug,1986,3,700.0,3072.0,9.2,5.4,77.0,8.1,180.0,9.0,312.6,338.1,314.2
313,00Z,16,Aug,1986,5,500.0,5800.0,-3.9,-7.9,74.0,4.24,125.0,4.0,328.2,342.8,329.1
314,00Z,16,Aug,1986,6,400.0,7530.0,-13.5,-16.8,76.0,2.58,130.0,157.0,337.4,346.7,337.9
317,00Z,19,Aug,1986,1,1000.0,14.0,27.0,24.4,86.0,19.69,145.0,11.0,300.1,358.1,303.7
318,00Z,19,Aug,1986,2,850.0,1440.0,20.0,16.9,82.0,14.46,135.0,21.0,307.1,350.9,309.7
321,00Z,19,Aug,1986,5,700.0,3087.0,13.4,10.7,84.0,11.68,115.0,20.0,317.3,354.3,319.5
323,00Z,19,Aug,1986,7,500.0,5850.0,-1.9,-7.9,64.0,4.24,125.0,13.0,330.7,345.3,331.5
324,00Z,19,Aug,1986,8,400.0,7690.0,-12.7,-15.8,78.0,2.81,180.0,16.0,338.4,348.6,339.0
325,00Z,19,Aug,1986,9,300.0,9730.0,-26.5,-32.5,57.0,0.84,,,347.9,351.3,348.1
327,00Z,20,Aug,1986,1,1000.0,30.0,27.2,25.4,90.0,20.95,130.0,5.0,300.4,362.2,304.1
328,00Z,20,Aug,1986,2,850.0,1463.0,20.4,18.7,90.0,16.24,128.0,7.0,307.5,356.8,310.5
329,00Z,20,Aug,1986,3,700.0,3120.0,12.6,9.5,81.0,10.76,125.0,10.0,316.4,350.4,318.4
331,00Z,20,Aug,1986,5,500.0,5880.0,-1.7,-6.2,71.0,4.84,120.0,28.0,330.9,347.5,331.9
332,00Z,20,Aug,1986,6,400.0,7610.0,-11.5,-16.5,66.0,2.65,106.0,24.0,339.9,349.6,340.5
333,00Z,20,Aug,1986,7,300.0,9760.0,-25.3,-32.3,52.0,0.85,87.0,20.0,349.6,353.0,349.8
334,00Z,20,Aug,1986,8,250.0,11050.0,-36.3,,,,75.0,17.0,352.0,,352.0
335,00Z,20,Aug,1986,9,200.0,12560.0,-48.5,,,,65.0,20.0,355.8,,355.8
345,00Z,24,Aug,1986,1,1000.0,41.0,26.4,26.3,99.0,22.14,195.0,8.0,299.6,364.7,303.5
346,00Z,24,Aug,1986,2,850.0,1468.0,19.6,16.5,82.0,14.09,240.0,8.0,306.7,349.3,309.2
347,00Z,24,Aug,1986,3,700.0,3125.0,13.0,6.0,62.0,8.45,240.0,8.0,316.9,343.8,318.5
348,00Z,24,Aug,1986,4,500.0,5880.0,-2.1,-12.1,46.0,3.04,220.0,11.0,330.4,341.1,331.0
349,00Z,24,Aug,1986,5,400.0,7620.0,-11.5,-16.5,66.0,2.65,160.0,6.0,339.9,349.6,340.5
350,00Z,24,Aug,1986,6,300.0,9760.0,-25.3,-33.3,47.0,0.77,135.0,10.0,349.6,352.7,349.8
351,00Z,24,Aug,1986,7,250.0,11060.0,-35.7,-42.7,49.0,0.36,110.0,91.0,352.9,354.4,352.9
352,00Z,24,Aug,1986,8,200.0,12560.0,-50.5,,,,70.0,20.0,352.6,,352.6
355,00Z,25,Aug,1986,1,1000.0,23.0,27.4,26.1,93.0,21.87,195.0,8.0,300.6,365.2,304.5
356,00Z,25,Aug,1986,2,850.0,1449.0,19.2,17.7,91.0,15.23,235.0,13.0,306.2,352.2,309.0
