,time,day,month,year,Reading,PRES(hPa),HGHT(m),TEMP(C),DWPT(C),RELH(%),MIXR(g/kg),DRCT(deg),SKNT(knot),THTA(K),THTE(K),THTV(K)
253,00Z,8,Apr,1990,8,500.0,5720.0,-10.5,,,,295.0,22.0,320.2,,320.2
255,00Z,8,Apr,1990,10,400.0,7400.0,-19.5,,,,320.0,56.0,329.6,,329.6
256,00Z,8,Apr,1990,11,300.0,9490.0,-31.1,,,,325.0,85.0,341.4,,341.4
257,00Z,8,Apr,1990,12,250.0,10770.0,-39.1,,,,290.0,67.0,347.8,,347.8
258,00Z,8,Apr,1990,13,200.0,12270.0,-49.3,,,,350.0,33.0,354.5,,354.5
259,00Z,10,Apr,1990,0,1000.0,2.0,,,,,,,,,
265,00Z,10,Apr,1990,6,850.0,1412.0,20.4,,,,280.0,19.0,307.5,,307.5
267,00Z,10,Apr,1990,8,700.0,3042.0,9.0,,,,270.0,25.0,312.4,,312.4
268,00Z,10,Apr,1990,9,500.0,5730.0,-6.5,,,,295.0,45.0,325.1,,325.1
269,00Z,10,Apr,1990,10,400.0,7450.0,-9.5,,,,305.0,,342.6,,342.6
271,00Z,11,Apr,1990,1,1000.0,26.0,22.0,21.9,99.0,16.85,200.0,12.0,295.1,343.6,298.1
273,00Z,11,Apr,1990,3,850.0,1436.0,21.4,,,,265.0,13.0,308.6,,308.6
274,00Z,11,Apr,1990,4,700.0,3076.0,10.8,,,,295.0,,314.4,,314.4
275,00Z,11,Apr,1990,5,500.0,5690.0,-4.5,,,,290.0,41.0,327.5,,327.5
276,00Z,11,Apr,1990,6,400.0,7410.0,-12.9,,,,290.0,67.0,338.1,,338.1
277,00Z,11,Apr,1990,7,300.0,9550.0,-26.7,,,,285.0,53.0,347.6,,347.6
278,00Z,11,Apr,1990,8,250.0,10830.0,-38.5,,,,285.0,39.0,348.7,,348.7
279,00Z,11,Apr,1990,9,200.0,12420.0,-51.5,,,,290.0,49.0,351.1,,351.1
281,00Z,12,Apr,1990,1,1000.0,38.0,24.6,23.8,95.0,18.98,160.0,8.0,297.8,353.0,301.1
283,00Z,12,Apr,1990,3,850.0,1443.0,18.4,,,,250.0,19.0,305.4,,305.4
284,00Z,12,Apr,1990,4,700.0,3073.0,6.6,,,,280.0,14.0,309.8,,309.8
285,00Z,12,Apr,1990,5,500.0,5750.0,-7.1,,,,290.0,33.0,324.3,,324.3
286,00Z,12,Apr,1990,6,400.0,7460.0,-15.9,,,,300.0,40.0,334.2,,334.2
287,00Z,12,Apr,1990,7,300.0,9590.0,-25.7,,,,270.0,56.0,349.0,,349.0
289,00Z,16,Apr,1990,1,1000.0,45.0,25.4,25.0,98.0,20.44,170.0,12.0,298.6,358.3,302.2
291,00Z,16,Apr,1990,3,850.0,1467.0,23.2,6.2,33.0,7.04,265.0,9.0,310.4,332.5,311.8
292,00Z,16,Apr,1990,4,700.0,3109.0,9.4,-5.6,34.0,3.62,270.0,28.0,312.9,324.6,313.6
293,00Z,16,Apr,1990,5,500.0,5810.0,-6.9,,,,285.0,32.0,324.6,,324.6
294,00Z,16,Apr,1990,6,300.0,9580.0,-34.9,,,,260.0,49.0,336.1,,336.1
295,00Z,16,Apr,1990,7,250.0,10840.0,-39.7,,,,265.0,68.0,346.9,,346.9
