Date,Reading,PRES(hPa),HGHT(m),TEMP(C),DWPT(C),RELH(%),MIXR(g/kg),DRCT(deg),SKNT(knot),THTA(K),THTE(K),THTV(K)
00Z 23 Aug 1986,7,785.2,2133,16.7,16.2,97,14.97,220,8,310.6,356.6,313.4
00Z 23 Aug 1986,8,700.0,3125,11.4,10.8,96,11.76,215,13,315.1,352.0,317.3
00Z 23 Aug 1986,9,500.0,5920,-3.7,-6.6,80,4.69,NA,NA,328.5,344.5,329.4
00Z 24 Aug 1986,0,1002.0,20,26.6,26.0,97,21.69,90,3,299.6,363.4,303.4
00Z 24 Aug 1986,1,1000.0,-34,-24.6,-25.5,92,0.48,135,19,248.6,249.9,248.6
00Z 24 Aug 1986,2,920.0,725,22.0,20.5,91,16.80,184,21,302.3,352.1,305.3
00Z 24 Aug 1986,3,850.0,1504,18.4,15.3,82,13.03,230,23,305.4,344.6,307.8
00Z 24 Aug 1986,4,700.0,3138,10.6,5.6,71,8.21,295,4,314.2,340.1,315.8
00Z 24 Aug 1986,5,500.0,5920,-3.1,NA,NA,NA,240,15,329.2,NA,329.2
00Z 24 Aug 1986,6,400.0,7690,-13.9,NA,NA,NA,235,33,336.8,NA,336.8
00Z 24 Aug 1986,7,300.0,9870,-25.1,NA,NA,NA,180,47,349.9,NA,349.9
00Z 26 Aug 1986,0,1000.0
00Z 26 Aug 1986,1,999.0,20,27.0,26.0,94,21.76,130,3,300.2,364.4,304.1
00Z 26 Aug 1986,2,920.0,751,25.4,23.4,89,20.17,191,7,305.8,366.6,309.4
00Z 26 Aug 1986,3,850.0,1444,20.4,17.4,83,14.94,250,10,307.5,352.8,310.2
00Z 26 Aug 1986,4,700.0,3116,10.4,9.4,94,10.69,305,11,314.0,347.4,316.0
00Z 26 Aug 1986,5,500.0,5890,-3.3,-5.6,84,5.08,270,37,328.9,346.2,330.0
00Z 26 Aug 1986,6,400.0,7711,-11.7,-15.5,73,2.88,280,49,339.7,350.2,340.3
00Z 26 Aug 1986,7,300.0,9850,-26.7,NA,NA,NA,270,68,347.6,NA,347.6
00Z 26 Aug 1986,8,250.0,11180,-33.3,NA,NA,NA,NA,NA,356.4,NA,356.4
00Z 27 Aug 1986,0,1000.0,20,27.4,25.9,92,21.60,225,3,300.6,364.4,304.4
