Date,Reading,PRES(hPa),HGHT(m),TEMP(C),DWPT(C),RELH(%),MIXR(g/kg),DRCT(deg),SKNT(knot),THTA(K),THTE(K),THTV(K)
00Z 20 Feb 2008,82,45.3,21110,-61.1,-79.1,8,0.02,206,7,513.4,513.5,513.4
00Z 20 Feb 2008,83,45.0,21152,-61.1,-79.1,8,0.02,195,7,514.4,514.5,514.4
00Z 20 Feb 2008,84,44.0,21292,-60.9,-79.1,7,0.02,210,8,518.0,518.2,518.0
00Z 20 Feb 2008,85,43.0,21435,-60.8,-79.1,7,0.02,185,8,521.8,521.9,521.8
00Z 20 Feb 2008,86,40.0,21886,-60.4,-79.2,7,0.02,260,13,533.6,533.8,533.6
00Z 20 Feb 2008,87,39.0,22044,-60.3,-79.2,7,0.02,285,8,537.9,538.0,537.9
00Z 20 Feb 2008,88,38.0,22206,-60.1,-79.2,7,0.02,195,6,542.2,542.4,542.2
00Z 20 Feb 2008,89,34.0,22899,-59.5,-79.3,6,0.02,305,7,561.4,561.5,561.4
00Z 20 Feb 2008,90,33.0,23085,-59.4,-79.3,6,0.02,255,4,566.6,566.8,566.6
00Z 20 Feb 2008,91,32.7,23142,-59.3,-79.3,6,0.02,NA,NA,568.2,568.4,568.2
00Z 28 Feb 2008,0,1012.0,20,13.4,12.0,91,8.77,0,0,285.6,310.1,287.1
00Z 28 Feb 2008,1,1005.0,56,14.2,8.2,67,6.83,348,7,286.9,306.3,288.1
00Z 28 Feb 2008,2,1000.0,82,15.8,7.8,59,6.68,340,12,288.9,308.1,290.1
00Z 28 Feb 2008,3,998.0,99,16.6,8.6,59,7.07,316,12,289.9,310.2,291.1
00Z 28 Feb 2008,4,992.0,151,18.9,9.7,55,7.66,245,13,292.7,314.9,294.1
00Z 28 Feb 2008,5,988.0,185,20.4,10.4,53,8.07,248,13,294.6,318.1,296.0
00Z 28 Feb 2008,6,984.0,220,20.0,10.0,53,7.89,250,13,294.5,317.5,295.9
00Z 28 Feb 2008,7,940.0,611,18.2,-0.8,28,3.85,280,10,296.6,308.3,297.2
00Z 28 Feb 2008,8,925.0,748,17.2,-1.8,27,3.64,285,13,296.9,308.0,297.5
00Z 28 Feb 2008,9,860.0,1362,12.4,-4.6,30,3.17,268,17,298.1,307.9,298.7
00Z 28 Feb 2008,10,850.0,1460,12.4,-8.6,22,2.36,265,18,299.1,306.6,299.6
00Z 28 Feb 2008,11,840.0,1553,-14.6,-21.7,54,0.81,265,22,271.8,274.2,271.9
00Z 28 Feb 2008,12,837.0,1582,-22.7,-25.7,76,0.57,265,22,263.5,265.2,263.6
