Date,Reading,PRES(hPa),HGHT(m),TEMP(C),DWPT(C),RELH(%),MIXR(g/kg),DRCT(deg),SKNT(knot),THTA(K),THTE(K),THTV(K)
00Z 20 Aug 1985,2,920.0,748,22.6,22.0,96,18.47,183,15,302.9,357.9,306.2
00Z 20 Aug 1985,3,850.0,1434,19.4,18.2,93,15.73,195,21,306.4,354.0,309.3
00Z 20 Aug 1985,4,700.0,3081,12.0,9.0,82,10.40,195,15,315.7,348.5,317.7
00Z 20 Aug 1985,5,520.0,5517,0.0,-4.8,70,5.18,120,9,329.3,346.9,330.3
00Z 20 Aug 1985,6,500.0,5830,-1.9,-6.5,71,4.73,110,8,330.7,346.9,331.6
00Z 20 Aug 1985,7,400.0,7570,-11.5,-24.5,33,1.32,110,13,339.9,345.0,340.2
00Z 20 Aug 1985,8,300.0,9710,-26.1,-32.1,57,0.87,90,19,348.5,352.0,348.7
00Z 20 Aug 1985,9,250.0,11010,-35.9,-42.9,49,0.35,80,31,352.6,354.0,352.6
00Z 20 Aug 1985,10,200.0,12520,-49.3,NA,NA,NA,80,43,354.5,NA,354.5
00Z 20 Aug 1985,11,150.0,14330,-65.3,NA,NA,NA,70,53,357.4,NA,357.4
00Z 20 Aug 1985,12,122.0,15538,-76.4,NA,NA,NA,60,72,358.9,NA,358.9
00Z 20 Aug 1985,13,111.0,16091,-81.5,NA,NA,NA,NA,NA,359.1,NA,359.1
00Z 21 Aug 1985,0,1001.0,9,27.4,27.1,98,23.22,170,9,300.5,369.2,304.6
00Z 21 Aug 1985,1,1000.0,19,27.0,26.7,98,22.68,180,8,300.1,367.1,304.2
00Z 21 Aug 1985,2,920.0,755,22.6,22.3,98,18.82,190,11,302.9,358.9,306.3
00Z 21 Aug 1985,3,850.0,1442,18.4,17.1,92,14.65,200,14,305.4,349.5,308.1
00Z 21 Aug 1985,4,700.0,3090,11.6,8.6,82,10.12,225,12,315.3,347.2,317.2
00Z 21 Aug 1985,5,543.0,5165,0.0,-0.5,96,6.84,93,8,325.2,347.9,326.6
00Z 21 Aug 1985,6,500.0,5820,-3.1,-4.0,94,5.73,50,7,329.2,348.6,330.3
00Z 21 Aug 1985,7,400.0,7650,-11.7,-17.7,61,2.39,120,21,339.7,348.5,340.2
00Z 21 Aug 1985,8,300.0,9700,-27.7,-34.7,51,0.67,100,24,346.2,348.9,346.4
00Z 21 Aug 1985,9,250.0,10990,-37.3,-46.3,39,0.24,100,39,350.5,351.5,350.5
00Z 21 Aug 1985,10,200.0,12490,-49.5,NA,NA,NA,90,56,354.2,NA,354.2
00Z 21 Aug 1985,11,150.0,14310,-14.7,NA,NA,NA,70,62,444.4,NA,444.4
00Z 21 Aug 1985,12,130.0,15274,-71.5,NA,NA,NA,NA,NA,361.2,NA,361.2
00Z 22 Aug 1985,0,1001.0,9,27.4,26.2,93,21.98,180,9,300.5,365.4,304.4
00Z 22 Aug 1985,1,1000.0,15,27.0,25.4,91,20.95,180,12,300.1,361.9,303.9
00Z 22 Aug 1985,2,920.0,752,23.6,22.7,95,19.30,198,15,303.9,361.6,307.4
00Z 22 Aug 1985,3,850.0,1443,20.4,19.5,95,17.10,215,17,307.5,359.4,310.6
00Z 22 Aug 1985,4,700.0,3102,12.4,9.2,81,10.54,215,14,316.2,349.5,318.2
00Z 22 Aug 1985,5,522.0,5507,0.0,-0.6,96,7.07,215,9,328.9,352.6,330.3
00Z 22 Aug 1985,6,500.0,5850,-1.9,-6.5,71,4.73,215,8,330.7,346.9,331.6
00Z 22 Aug 1985,7,400.0,7600,-10.7,-32.7,15,0.61,110,18,341.0,343.4,341.1
00Z 22 Aug 1985,8,300.0,9750,-23.9,-38.9,24,0.44,80,25,351.6,353.4,351.7
00Z 22 Aug 1985,9,250.0,11060,-34.5,-51.5,16,0.13,60,23,354.6,355.2,354.7
00Z 22 Aug 1985,10,200.0,12580,-40.9,-44.2,70,0.38,NA,NA,367.8,369.5,367.9
00Z 22 Aug 1985,11,100.0,16824,-87.1,NA,NA,NA,NA,NA,359.2,NA,359.2
00Z 25 Aug 1985,0,1001.0,9,NA,NA,NA,NA,210,2
00Z 25 Aug 1985,1,1000.0,14,26.8,26.4,98,22.27,310,2,299.9,365.6,303.9
00Z 25 Aug 1985,2,920.0,754,23.4,22.8,96,19.42,341,2,303.7,361.8,307.2
00Z 25 Aug 1985,3,850.0,1448,21.2,20.0,93,17.65,10,2,308.3,362.1,311.6
00Z 25 Aug 1985,4,700.0,3112,12.2,7.9,75,9.64,290,2,316.0,346.5,317.8
00Z 25 Aug 1985,5,500.0,5890,-1.9,-5.8,75,4.99,140,13,330.7,347.8,331.7
00Z 25 Aug 1985,6,400.0,7650,-11.1,-17.1,61,2.52,140,13,340.5,349.7,341.0
00Z 25 Aug 1985,7,250.0,11080,-35.9,-39.8,67,0.48,95,29,352.6,354.6,352.7
00Z 25 Aug 1985,8,200.0,12590,-49.7,NA,NA,NA,95,13,353.9,NA,353.9
00Z 27 Aug 1985,0,1000.0,-1
00Z 27 Aug 1985,1,999.0,9,26.8,24.1,85,19.35,90,5,300.0,357.0,303.5
00Z 27 Aug 1985,2,920.0,733,21.8,21.1,96,17.45,110,10,302.1,353.8,305.2
00Z 27 Aug 1985,3,850.0,1418,18.0,16.4,90,14.00,130,15,305.0,347.0,307.6
00Z 27 Aug 1985,4,700.0,3067,11.2,7.9,80,9.64,110,15,314.9,345.2,316.7
00Z 27 Aug 1985,5,500.0,5820,-12.3,-15.6,76,2.28,210,NA,318.0,325.7,318.4
00Z 28 Aug 1985,0,1000.0,-1
00Z 28 Aug 1985,1,999.0,9,26.8,25.5,93,21.10,160,5,300.0,362.2,303.8
00Z 28 Aug 1985,2,920.0,735,22.0,21.2,95,17.57,147,10,302.3,354.4,305.4
00Z 28 Aug 1985,3,850.0,1423,19.2,18.4,95,15.93,135,15,306.2,354.3,309.2
00Z 28 Aug 1985,4,700.0,3075,11.2,9.4,89,10.69,105,15,314.9,348.4,316.9
