Date,Reading,PRES(hPa),HGHT(m),TEMP(C),DWPT(C),RELH(%),MIXR(g/kg),DRCT(deg),SKNT(knot),THTA(K),THTE(K),THTV(K)
00Z 28 Aug 1991,11,300.0,9730,-26.7,-36.7,38,0.55,125,19,347.6,349.9,347.8
00Z 28 Aug 1991,12,250.0,11020,-36.7,NA,NA,NA,120,17,351.4,NA,351.4
00Z 28 Aug 1991,13,200.0,12520,-48.5,NA,NA,NA,55,24,355.8,NA,355.8
00Z 28 Aug 1991,14,150.0,14330,-63.3,NA,NA,NA,40,40,360.8,NA,360.8
00Z 28 Aug 1991,15,100.0,16740,-78.3,NA,NA,NA,55,54,376.2,NA,376.2
00Z 31 Aug 1991,0,1002.0,35,28.1,24.9,83,20.26,0,0,301.0,361.0,304.7
00Z 31 Aug 1991,1,1002.0,34,28.1,24.9,83,20.27,0,0,301.1,361.1,304.7
00Z 31 Aug 1991,2,1000.0,96,25.6,24.4,93,19.69,105,16,298.8,356.4,302.3
00Z 31 Aug 1991,3,976.2,304,24.6,23.6,94,19.18,105,26,299.8,356.1,303.2
00Z 31 Aug 1991,4,942.4,609,23.1,22.4,95,18.43,105,28,301.3,355.8,304.6
00Z 31 Aug 1991,5,909.7,914,21.6,21.1,97,17.70,165,31,302.9,355.5,306.1
00Z 31 Aug 1991,6,850.0,1501,18.8,18.8,100,16.35,165,15,305.8,355.1,308.8
00Z 31 Aug 1991,7,700.0,3146,11.0,11.0,100,11.92,145,13,314.6,351.9,316.9
00Z 31 Aug 1991,8,500.0,5870,-4.7,-5.8,92,4.99,155,16,327.2,344.1,328.2
00Z 31 Aug 1991,9,400.0,7590,-13.7,-27.7,30,0.99,170,12,337.1,340.9,337.3
00Z 31 Aug 1991,10,300.0,9730,-27.7,NA,NA,NA,110,5,346.2,NA,346.2
00Z 31 Aug 1991,11,250.0,11010,-36.3,NA,NA,NA,235,11,352.0,NA,352.0
00Z 31 Aug 1991,12,200.0,12520,-48.3,NA,NA,NA,35,8,356.1,NA,356.1
00Z 31 Aug 1991,13,150.0,14330,-65.7,NA,NA,NA,25,29,356.7,NA,356.7
00Z 31 Aug 1991,14,100.0,16730,-76.7,NA,NA,NA,NA,NA,379.3,NA,379.3
00Z 01 Aug 1992,0,1001.0,34,26.4,25.0,92,20.42,NA,NA,299.5,359.4,303.1
00Z 01 Aug 1992,1,1000.0,85,24.2,23.4,95,18.51,280,9,297.4,351.1,300.6
00Z 01 Aug 1992,2,975.4,300,23.1,22.4,96,17.81,280,12,298.4,350.4,301.6
00Z 01 Aug 1992,3,942.0,600,21.6,20.9,96,16.86,210,12,299.9,349.4,302.9
00Z 01 Aug 1992,4,909.7,900,20.1,19.5,96,15.95,135,9,301.3,348.4,304.2
00Z 01 Aug 1992,5,850.0,1485,17.2,16.7,97,14.28,135,10,304.1,346.9,306.8
00Z 01 Aug 1992,6,790.0,2100,13.9,13.0,95,12.09,130,13,307.0,343.7,309.3
00Z 01 Aug 1992,7,700.0,3115,8.4,7.0,91,9.06,140,8,311.8,340.0,313.5
00Z 01 Aug 1992,8,659.0,3600,5.9,4.4,90,8.04,140,6,314.4,339.8,315.9
00Z 01 Aug 1992,9,589.2,4500,1.4,-0.3,88,6.39,125,8,319.3,340.1,320.6
00Z 01 Aug 1992,10,500.0,5820,-5.3,-7.3,86,4.45,125,10,326.5,341.6,327.4
00Z 01 Aug 1992,11,488.5,6000,-6.2,-8.6,84,4.13,125,12,327.5,341.6,328.4
00Z 01 Aug 1992,12,402.1,7500,-14.1,-19.0,66,2.13,35,19,336.1,343.9,336.5
00Z 01 Aug 1992,13,400.0,7540,-14.3,-19.3,66,2.09,120,12,336.3,343.9,336.7
00Z 01 Aug 1992,14,300.0,9680,-26.3,-32.3,57,0.85,60,12,348.2,351.6,348.4
00Z 01 Aug 1992,15,250.0,10960,-39.3,-44.3,59,0.30,50,18,347.5,348.8,347.6
00Z 01 Aug 1992,16,200.0,12440,-49.9,NA,NA,NA,45,19,353.6,NA,353.6
00Z 01 Aug 1992,17,150.0,14240,-67.5,NA,NA,NA,60,26,353.6,NA,353.6
00Z 05 Aug 1992,0,1007.0,34,27.4,26.0,92,21.58,NA,NA,299.9,363.6,303.8
00Z 05 Aug 1992,1,1000.0,146,25.0,24.2,95,19.45,140,22,298.1,354.9,301.6
00Z 05 Aug 1992,2,982.4,300,24.0,23.2,95,18.61,140,23,298.7,353.1,302.0
00Z 05 Aug 1992,3,949.0,600,22.0,21.2,95,17.05,195,21,299.6,349.7,302.7
00Z 05 Aug 1992,4,850.0,1554,15.8,15.0,95,12.77,160,12,302.7,340.7,305.0
00Z 05 Aug 1992,5,700.0,3177,6.0,5.4,96,8.10,205,15,309.1,334.1,310.6
00Z 05 Aug 1992,6,500.0,5880,-3.3,-4.0,95,5.73,315,13,328.9,348.3,330.1
00Z 05 Aug 1992,7,400.0,7610,-14.9,-16.4,88,2.67,65,10,335.5,345.1,336.1
00Z 05 Aug 1992,8,300.0,9710,-29.7,-31.0,88,0.97,NA,NA,343.4,347.2,343.6
00Z 08 Aug 1992,0,1004.0,34,25.0,24.0,94,19.13,NA,NA,297.8,353.6,301.2
00Z 08 Aug 1992,1,1000.0,163,23.6,22.6,94,17.61,165,4,296.8,347.8,299.9
00Z 08 Aug 1992,2,984.2,300,22.9,21.8,93,17.06,165,7,297.5,347.0,300.5
00Z 08 Aug 1992,3,950.4,600,21.5,20.2,92,15.90,275,10,299.0,345.5,301.9
00Z 08 Aug 1992,4,917.7,900,20.1,18.5,90,14.81,295,14,300.6,344.2,303.2
00Z 08 Aug 1992,5,850.0,1558,17.0,14.8,87,12.61,20,13,303.9,341.7,306.2
00Z 08 Aug 1992,6,797.2,2100,14.6,12.5,87,11.54,20,8,306.9,342.0,309.1
00Z 08 Aug 1992,7,700.0,3198,9.6,7.8,89,9.57,215,13,313.1,343.0,314.9
00Z 08 Aug 1992,8,665.9,3600,7.5,5.8,89,8.75,210,215,315.2,342.9,316.9
00Z 08 Aug 1992,9,595.6,4500,2.8,1.3,89,7.10,130,23,320.0,343.1,321.4
00Z 08 Aug 1992,10,500.0,5910,-4.5,-5.8,91,4.99,145,3,327.5,344.4,328.5
00Z 08 Aug 1992,11,494.2,6000,-5.2,-6.8,89,4.68,115,2,327.7,343.6,328.7
00Z 08 Aug 1992,12,406.8,7500,-16.7,-23.3,57,1.45,90,10,331.6,336.9,331.9
